,Address - From Geocoder,Company_Name,File_List,Geocode Score,Header,Header_Clean,Latitude,Longitude,Match Score,Query,Text
84,"147 Hilary Dr, Providence, RI",Scanlon Bernard A,['cd1978/entry/1978_Page_71 (1)_16.png'],100.0,ACCOUNTANTS—PUBLIC—CONTD,ACCOUNTANTS-PUBLIC,41.84401081548009,-71.45030092872004,100.0,147 HILARY DR PROVIDENCE,Scanlon Bernard A 147 Hilary Dr
85,"501 Angell St, Providence, RI",Schwartz Harold,['cd1978/entry/1978_Page_71 (1)_17.png'],100.0,ACCOUNTANTS—PUBLIC—CONTD,ACCOUNTANTS-PUBLIC,41.83020600394716,-71.38748876555576,100.0,501 ANGELL ST PROVIDENCE,Schwartz Harold 501 Angell St
86,"566 Smith St, Providence, RI",Short Edw,['cd1978/entry/1978_Page_71 (1)_20.png'],100.0,ACCOUNTANTS—PUBLIC—CONTD,ACCOUNTANTS-PUBLIC,41.83605862504413,-71.42974278636424,100.0,566 SMITH ST PROVIDENCE,Short Edw 566 Smith St
87,"170 Westminster St, Providence, RI",Sisto Turose Maccarone & Proia,"['cd1978/entry/1978_Page_71 (1)_23.png', 'cd1978/entry/1978_Page_71 (1)_24.png']",100.0,ACCOUNTANTS—PUBLIC—CONTD,ACCOUNTANTS-PUBLIC,41.823683537755784,-71.41146197569445,100.0,170 WESTMINSTER ST PROVIDENCE,Sisto Turose Maccarone & Proia 170 Westminster St Rm 702
88,"147 Power St, Providence, RI",Sullivan John F,['cd1978/entry/1978_Page_71 (1)_25.png'],100.0,ACCOUNTANTS—PUBLIC—CONTD,ACCOUNTANTS-PUBLIC,41.82315333226924,-71.39695530600011,100.0,147 POWER ST PROVIDENCE,Sullivan John F 147 Power St
89,"501 Angell St, Providence, RI",Yarlas Steph,['cd1978/entry/1978_Page_71 (1)_27.png'],100.0,ACCOUNTANTS—PUBLIC—CONTD,ACCOUNTANTS-PUBLIC,41.83020600394716,-71.38748876555576,100.0,501 ANGELL ST PROVIDENCE,Yarlas Steph 501 Angell St
90,"111 Westminster St, Providence, RI",Young Arth & Co,['cd1978/entry/1978_Page_71 (1)_28.png'],100.0,ACCOUNTANTS—PUBLIC—CONTD,ACCOUNTANTS-PUBLIC,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Young Arth & Co 111 Westminster St 824
91,"500 Broadway, Providence, RI",Zelano Richd R,['cd1978/entry/1978_Page_71 (1)_29.png'],100.0,ACCOUNTANTS—PUBLIC—CONTD,ACCOUNTANTS-PUBLIC,41.818489366302714,-71.43479664275195,100.0,500 BROADWAY PROVIDENCE,Zelano Richd R 500 Broadway
92,"25 Eagle St, Providence, RI",ENGINEERING),"['cd1978/entry/1978_Page_71 (1)_34.png', 'cd1978/entry/1978_Page_71 (1)_35.png']",100.0,(ACCOUSTICAL PRODUCTS &,(ACCOUSTICAL PRODUCTS &,41.82674375255056,-71.43594795920106,100.0,25 EAGLE ST PROVIDENCE,"ENGINEERING) 25 Eagle St (02908), Tel 272-8880"
93,"131 Washington St, Providence, RI",Allied Adjustment Serv Inc,"['cd1978/entry/1978_Page_71 (1)_37.png', 'cd1978/entry/1978_Page_71 (1)_38.png']",100.0,ADJUSTERS,ADJUSTERS,41.82290636659688,-71.41504421045268,100.0,131 WASHINGTON ST PROVIDENCE,Allied Adjustment Serv Inc 131 Washington St Rm 211
94,"373 Elmwood Ave, Providence, RI",General Adjustment Bureau Inc,"['cd1978/entry/1978_Page_71 (1)_39.png', 'cd1978/entry/1978_Page_71 (1)_40.png']",100.0,ADJUSTERS,ADJUSTERS,41.80196253911695,-71.42627659079265,100.0,373 ELMWOOD AVE PROVIDENCE,General Adjustment Bureau Inc 373 Elmwood Av Rm 107
95,"38 Pontiac Ave, Providence, RI",Pellegrino ‘\‘incent Adjusters,['cd1978/entry/1978_Page_71 (1)_43.png'],100.0,ADJUSTERS,ADJUSTERS,41.78749722716451,-71.43145006534782,100.0,38 PONTIAC AVE PROVIDENCE,Pellegrino ‘\\‘incent Adjusters 38 Pontiac Av
96,"111 Westminster St, Providence, RI",Pelletier & Rourke,"['cd1978/entry/1978_Page_71 (1)_44.png', 'cd1978/entry/1978_Page_71 (1)_45.png']",100.0,ADJUSTERS,ADJUSTERS,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Pelletier & Rourke 111 Westminster St Rm 1806
97,"111 Westminster St, Providence, RI",Peterson Evert M L,"['cd1978/entry/1978_Page_71 (1)_46.png', 'cd1978/entry/1978_Page_71 (1)_47.png']",100.0,ADJUSTERS,ADJUSTERS,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Peterson Evert M L 111 Westminster St Rm 401
98,"85 Arnold St, Providence, RI",Baker Advertising Associates,['cd1978/entry/1978_Page_71 (1)_50.png'],100.0,ADOPTION AGENCIES,ADOPTION AGENCIES,41.8214781868781,-71.39559020537588,100.0,85 ARNOLD ST PROVIDENCE,Baker Advertising Associates 85 Arnold St +
99,"910 Smith St, Providence, RI",AM BM E Advertising Agency,['cd1978/entry/1978_Page_71 (1)_52.png'],100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.84080835814207,-71.44108472147563,100.0,910 SMITH ST PROVIDENCE,AM BM E Advertising Agency 910 Smith St
100,"293 S Main St, Providence, RI",Adgroup Inc,['cd1978/entry/1978_Page_71 (1)_53.png'],100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.822139633869384,-71.40495514385147,100.0,293 SOUTH MAIN ST PROVIDENCE,Adgroup Inc 293 S Main St Suite 212
101,"146 Westminster St, Providence, RI",Albrektson Studios Inc,"['cd1978/entry/1978_Page_71 (1)_54.png', 'cd1978/entry/1978_Page_71 (1)_55.png']",100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.82394485502904,-71.41107555435269,100.0,146 WESTMINSTER ST PROVIDENCE,Albrektson Studios Inc 146 Westminster St Rm 403
102,"212 Union St, Providence, RI",Alden Advertising Inc,['cd1978/entry/1978_Page_71 (1)_56.png'],100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.822406382031716,-71.41231873807945,100.0,212 UNION ST PROVIDENCE,Alden Advertising Inc 212 Union St Rm 402
103,"84 Ledge St, Providence, RI",All Media Associates,['cd1978/entry/1978_Page_71 (1)_57.png'],100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.85398092806329,-71.41774400767379,100.0,84 LEDGE ST PROVIDENCE,All Media Associates 84 Ledge St
104,"170 Westminster St, Providence, RI",Archetto Robt Associates Inc,"['cd1978/entry/1978_Page_71 (1)_58.png', 'cd1978/entry/1978_Page_71 (1)_59.png']",100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.823683537755784,-71.41146197569445,100.0,170 WESTMINSTER ST PROVIDENCE,Archetto Robt Associates Inc 170 Westminster St Rm 1110
105,"17 Exchange St, Providence, RI",Arthur Ruth I,['cd1978/entry/1978_Page_71 (1)_60.png'],100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.82532999487296,-71.41059768489507,100.0,17 EXCHANGE ST PROVIDENCE,Arthur Ruth I 17 Exchange St Rm 421
106,"135 Dean St, Providence, RI",Benelli Advertising Co,['cd1978/entry/1978_Page_71 (1)_61.png'],100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.823264802671865,-71.42413902274974,100.0,135 DEAN ST PROVIDENCE,Benelli Advertising Co 135 Dean St
107,"236 Westminster St, Providence, RI",Bogh Advertising Photography,"['cd1978/entry/1978_Page_71 (1)_62.png', 'cd1978/entry/1978_Page_71 (1)_63.png']",100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.82280413998406,-71.41261379063988,100.0,236 WESTMINSTER ST PROVIDENCE,Bogh Advertising Photography 236° Westminster St Rm 504
108,"46 Clym St, Providence, RI",Bradley Wm J,['cd1978/entry/1978_Page_71 (1)_64.png'],100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.84354914775616,-71.42598162758054,100.0,46 CLYM ST PROVIDENCE,Bradley Wm J 46 Clym St
109,"146 Westminster St, Providence, RI",Challenge Advertising Inc,"['cd1978/entry/1978_Page_71 (1)_65.png', 'cd1978/entry/1978_Page_71 (1)_66.png']",100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.82394485502904,-71.41107555435269,100.0,146 WESTMINSTER ST PROVIDENCE,Challenge Advertising Inc 146 Westminster St Rm 206
110,HARDCODE,Creamer-F S R Inc,"['cd1978/entry/1978_Page_71 (1)_67.png', 'cd1978/entry/1978_Page_71 (1)_68.png']",100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.824936,-71.409435,100.0,40 WESTMINSTER ST PROVIDENCE,Creamer-F S R Inc 40 Westminster St Rm 1600
111,"269 S Main St, Providence, RI",Dietz J H Advertising Inc,"['cd1978/entry/1978_Page_71 (1)_69.png', 'cd1978/entry/1978_Page_71 (1)_70.png']",100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.82239399359098,-71.40518487676738,100.0,269 SOUTH MAIN ST PROVIDENCE,Dietz J H Advertising Inc 269 S Main St Suite 207
112,"1 Jackson Walkway, Providence, RI",Duffy & Shanley Inc,"['cd1978/entry/1978_Page_71 (1)_71.png', 'cd1978/entry/1978_Page_71 (1)_72.png']",100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.81888958155452,-71.41544176009579,88.5,1 JACKSON WALKWAY PROVIDENCE,Duffy & Shanley Inc 1 Jackson Walkway Suite 16
113,"270 Elmwood Ave, Providence, RI",Fern Hanaway Inc,['cd1978/entry/1978_Page_71 (1)_73.png'],100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.80533538654358,-71.42515107467909,100.0,270 ELMWOOD AVE PROVIDENCE,Fern Hanaway Inc 270 Elmwood Av
114,"12 Thomas St, Providence, RI",Finelli Raymond Associates,['cd1978/entry/1978_Page_71 (1)_74.png'],100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.82755982431927,-71.40895691057888,100.0,12 THOMAS ST PROVIDENCE,Finelli Raymond Associates 12 Thomas St
115,"56 Pine St, Providence, RI",Friendson Associates,['cd1978/entry/1978_Page_71 (1)_75.png'],100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.822930374397046,-71.40953428842377,100.0,56 PINE ST PROVIDENCE,Friendson Associates 56 Pine St 5th Fl
116,"274 Weybosset St, Providence, RI",Goldsmith Tregar Co,"['cd1978/entry/1978_Page_71 (1)_76.png', 'cd1978/entry/1978_Page_71 (1)_77.png']",100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.82058860360543,-71.41334914225668,100.0,274 WEYBOSSET ST PROVIDENCE,Goldsmith Tregar Co 274 Weybosset St Rm 601
117,"111 Westminster St, Providence, RI",Goodchild & Eidson Inc,"['cd1978/entry/1978_Page_71 (1)_78.png', 'cd1978/entry/1978_Page_71 (1)_79.png']",100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Goodchild & Eidson Inc 111 Westminster St Rm 1812
118,"81 S Angell St, Providence, RI",Herr J Robt Associates Inc,['cd1978/entry/1978_Page_71 (1)_80.png'],100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.829427532852385,-71.38501060577293,100.0,81 SOUTH ANGELL ST PROVIDENCE,Herr J Robt Associates Inc 81 S Angell St
119,"76 Westminster St, Providence, RI","HORTON CHURCH & GOFF INC 800 Turks Head Bldg,","['cd1978/entry/1978_Page_71 (1)_81.png', 'cd1978/entry/1978_Page_71 (1)_82.png', 'cd1978/entry/1978_Page_71 (1)_83.png']",100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.82463663516011,-71.41012717666993,100.0,76 WESTMINSTER ST PROVIDENCE,"HORTON CHURCH & GOFF INC 800 Turks Head Bldg, 76 Westminster St (02903), Tel 421-4901"
120,"290 Westminster St, Providence, RI",Jones D V Associates,"['cd1978/entry/1978_Page_71 (1)_84.png', 'cd1978/entry/1978_Page_71 (1)_85.png']",100.0,ADVERTISING AGENCIES,ADVERTISING AGENCIES,41.82214576620253,-71.41353258105191,100.0,290 WESTMINSTER ST PROVIDENCE,Jones D V Associates 290 Westminster St Rm 501
121,"12 Sheldon St, Providence, RI",Lawrence & Brooks Inc,['cd1978/entry/1978_Page_71 (2)_2.png'],100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.8198524883798,-71.40070644055685,100.0,12 SHELDON ST PROVIDENCE,Lawrence & Brooks Inc 12 Sheldon St
122,"10 Dorrance St, Providence, RI",MAXFIELD JOSEPH CO,"['cd1978/entry/1978_Page_71 (2)_4.png', 'cd1978/entry/1978_Page_71 (2)_5.png', 'cd1978/entry/1978_Page_71 (2)_6.png']",100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.824150560907384,-71.41225520301587,100.0,10 DORRANCE ST PROVIDENCE,"MAXFIELD JOSEPH CO 10 Dorrance St, Rm 540 (02903) Tel 421-4456 (See Index To Advertisers)"
123,"40 Fountain St, Providence, RI",Mc Cabe Frank & Associates Inc,"['cd1978/entry/1978_Page_71 (2)_7.png', 'cd1978/entry/1978_Page_71 (2)_8.png']",100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.82430715497772,-71.41501381902432,100.0,40 FOUNTAIN ST PROVIDENCE,Mc Cabe Frank & Associates Inc 40 Fountain St Rm 801
124,"566 S Main St, Providence, RI",Old Colony Advertising Co,['cd1978/entry/1978_Page_71 (2)_9.png'],100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.81731998739303,-71.40034276999432,100.0,566 SOUTH MAIN ST PROVIDENCE,Old Colony Advertising Co 566 S Main St
125,"141 Colonial Rd, Providence, RI",Plum Nelly Co,['cd1978/entry/1978_Page_71 (2)_11.png'],100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.84735257790762,-71.40292702066264,100.0,141 COLONIAL RD PROVIDENCE,Plum Nelly Co 141 Colonial Rd
126,"212 Union St, Providence, RI",Project One Inc,['cd1978/entry/1978_Page_71 (2)_12.png'],100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.822406382031716,-71.41231873807945,100.0,212 UNION ST PROVIDENCE,Project One Inc 212 Union St Rm 303
127,"58 Weybosset St, Providence, RI",R I Transit Advertising Inc,"['cd1978/entry/1978_Page_71 (2)_13.png', 'cd1978/entry/1978_Page_71 (2)_14.png']",100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.82382395857898,-71.409823583854,100.0,58 WEYBOSSET ST PROVIDENCE,R I Transit Advertising Inc 58 Weybosset St Rm 704
128,"76 Westminster St, Providence, RI",R J La Chance Inc,['cd1978/entry/1978_Page_71 (2)_15.png'],100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.82463663516011,-71.41012717666993,100.0,76 WESTMINSTER ST PROVIDENCE,R J La Chance Inc 76 Westminster St Rm 507
129,"42 10th St, Providence, RI",R K P Associates,['cd1978/entry/1978_Page_71 (2)_16.png'],100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.85496901402692,-71.39833469234308,100.0,42 10TH ST PROVIDENCE,R K P Associates 42 10th St
130,"220 India St, Providence, RI",Rhode Island Transit Advertising Inc,"['cd1978/entry/1978_Page_71 (2)_17.png', 'cd1978/entry/1978_Page_71 (2)_18.png']",100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.81810174022529,-71.39160297570943,100.0,220 INDIA ST PROVIDENCE,Rhode Island Transit Advertising Inc 220 India St
131,"146 Westminster St, Providence, RI",Rockwell Associates,"['cd1978/entry/1978_Page_71 (2)_19.png', 'cd1978/entry/1978_Page_71 (2)_20.png']",100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.82394485502904,-71.41107555435269,100.0,146 WESTMINSTER ST PROVIDENCE,Rockwell Associates 146 Westminster St Rm 214
132,"290 Westminster St, Providence, RI",Ross-Simons Advertising Co,"['cd1978/entry/1978_Page_71 (2)_21.png', 'cd1978/entry/1978_Page_71 (2)_22.png']",100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.82214576620253,-71.41353258105191,100.0,290 WESTMINSTER ST PROVIDENCE,Ross-Simons Advertising Co 290 Westminster St Rm 712
133,"357 Westminster St, Providence, RI",Schift Arthur D Advertising,"['cd1978/entry/1978_Page_71 (2)_23.png', 'cd1978/entry/1978_Page_71 (2)_24.png']",100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.82156626088967,-71.4146143692819,100.0,357 WESTMINSTER ST PROVIDENCE,Schift Arthur D Advertising 357 Westminster St Rm 306
134,"70 Harborside Blvd, Providence, RI",Spencer Bennett Nowak Inc,['cd1978/entry/1978_Page_71 (2)_25.png'],100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.789246215789404,-71.38424144977067,90.0,70 HARBORSIDE BLVD PROVIDENCE,Spencer Bennett Nowak Inc 70 Harborside Dr
135,"189 Governor St, Providence, RI",Spencer Sheldon Associates Inc,"['cd1978/entry/1978_Page_71 (2)_26.png', 'cd1978/entry/1978_Page_71 (2)_27.png']",100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.827376956258426,-71.3938211996257,100.0,189 GOVERNOR ST PROVIDENCE,Spencer Sheldon Associates Inc 189 Governor St Rm 202
136,"49 Weybosset St, Providence, RI",Stauch Vetromile Gilmore Inc,"['cd1978/entry/1978_Page_71 (2)_28.png', 'cd1978/entry/1978_Page_71 (2)_29.png']",100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.82398612585303,-71.40983513240414,100.0,49 WEYBOSSET ST PROVIDENCE,Stauch Vetromile Gilmore Inc 49 Weybosset St Rm 40
137,"296 Benefit St, Providence, RI",Streiker & Co,['cd1978/entry/1978_Page_71 (2)_30.png'],100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.824235355725115,-71.40544949010525,100.0,296 BENEFIT ST PROVIDENCE,Streiker & Co 296 Benefit St
138,"58 Weybosset St, Providence, RI",T & T Advertising,['cd1978/entry/1978_Page_71 (2)_33.png'],100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.82382395857898,-71.409823583854,100.0,58 WEYBOSSET ST PROVIDENCE,T & T Advertising 58 Weybosset St Rm 704
139,"58 Weybosset St, Providence, RI",Thorndike Associates Inc,"['cd1978/entry/1978_Page_71 (2)_34.png', 'cd1978/entry/1978_Page_71 (2)_35.png']",100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.82382395857898,-71.409823583854,100.0,58 WEYBOSSET ST PROVIDENCE,Thorndike Associates Inc 58 Weybosset St Rm 704
140,"339 Eddy St, Providence, RI",Today Inc Rear,['cd1978/entry/1978_Page_71 (2)_36.png'],100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.81873191086813,-71.40787715327316,100.0,339 EDDY ST PROVIDENCE,Today Inc Rear 339 Eddy St
141,"76 Westminster St, Providence, RI",Toole Philip B Inc,"['cd1978/entry/1978_Page_71 (2)_37.png', 'cd1978/entry/1978_Page_71 (2)_38.png']",100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.82463663516011,-71.41012717666993,100.0,76 WESTMINSTER ST PROVIDENCE,Toole Philip B Inc 76 Westminster St Rm 1312
142,"108 Waterman St, Providence, RI",Williams Co The,['cd1978/entry/1978_Page_71 (2)_39.png'],100.0,ADVERTISING AGENCIES—CONTD,ADVERTISING AGENCIES,41.82739519616588,-71.40029251307803,100.0,108 WATERMAN ST PROVIDENCE,Williams Co The 108 Waterman St Apt la
143,"56 Pine St, Providence, RI",Giannini P Inc,['cd1978/entry/1978_Page_71 (2)_43.png'],100.0,ADVERTISING—DIRECT MAIL,ADVERTISING—DIRECT MAIL,41.822930374397046,-71.40953428842377,100.0,56 PINE ST PROVIDENCE,Giannini P Inc 56 Pine St 5th Fi
144,"220 India St, Providence, RI",Standish Johnson Co,['cd1978/entry/1978_Page_71 (2)_45.png'],100.0,ADVERTISING—OUTDOOR,Advertising-Outdoor,41.81810174022529,-71.39160297570943,100.0,220 INDIA ST PROVIDENCE,Standish Johnson Co 220 India St
145,"220 India St, Providence, RI",Such Co,['cd1978/entry/1978_Page_71 (2)_46.png'],100.0,ADVERTISING—OUTDOOR,Advertising-Outdoor,41.81810174022529,-71.39160297570943,100.0,220 INDIA ST PROVIDENCE,Such Co 220 India St
146,"274 Weybosset St, Providence, RI",Fitzgerald-Toole & Co Inc,"['cd1978/entry/1978_Page_71 (2)_51.png', 'cd1978/entry/1978_Page_71 (2)_52.png']",100.0,ADVERTISING REPRESENTATIVES— NEWSPAPER AND MAGAZINE,ADVERTISING REPRESENTATIVES— NEWSPAPER AND MAGAZINE,41.82058860360543,-71.41334914225668,100.0,274 WEYBOSSET ST PROVIDENCE,Fitzgerald-Toole & Co Inc 274 Weybosset St 3d Fl Rm 301
147,"274 Weybosset St, Providence, RI",Mc Carthy J P Co Inc,"['cd1978/entry/1978_Page_71 (2)_53.png', 'cd1978/entry/1978_Page_71 (2)_54.png']",100.0,ADVERTISING REPRESENTATIVES— NEWSPAPER AND MAGAZINE,ADVERTISING REPRESENTATIVES— NEWSPAPER AND MAGAZINE,41.82058860360543,-71.41334914225668,100.0,274 WEYBOSSET ST PROVIDENCE,Mc Carthy J P Co Inc 274 Weybosset St Rm 301
148,"62 Sprague St, Providence, RI",Adventure Specialties Inc,['cd1978/entry/1978_Page_71 (2)_56.png'],100.0,ADVERTISING SPECIALTIES,ADVERTISING SPECIALTIES,41.80957129699614,-71.426631943649,100.0,62 SPRAGUE ST PROVIDENCE,Adventure Specialties Inc 62 Sprague St
149,"289 Oak St, Providence, RI",Embassy Mfg Inc,['cd1978/entry/1978_Page_71 (2)_57.png'],100.0,ADVERTISING SPECIALTIES,ADVERTISING SPECIALTIES,41.81509721530229,-71.4425400076571,100.0,289 OAK ST PROVIDENCE,Embassy Mfg Inc 289 Oak St
150,"141 Carolina Ave, Providence, RI",Marquardt-Hudes Inc,['cd1978/entry/1978_Page_71 (2)_58.png'],100.0,ADVERTISING SPECIALTIES,ADVERTISING SPECIALTIES,41.791476024416696,-71.39790018490359,100.0,141 CAROLINA AVE PROVIDENCE,Marquardt-Hudes Inc 141 Carolina Av
151,"295 Harris Ave, Providence, RI",Precious Products Corp,['cd1978/entry/1978_Page_71 (2)_59.png'],100.0,ADVERTISING SPECIALTIES,ADVERTISING SPECIALTIES,41.82593444102008,-71.42960928907834,100.0,295 HARRIS AVE PROVIDENCE,Precious Products Corp 295 Harris Av 2nd FI
152,"387 Charles St, Providence, RI",Joyce Card & Display Co,['cd1978/entry/1978_Page_71 (2)_62.png'],100.0,ADVERTISING—WINDOW DISPLAY,ADVERTISING—WINDOW DISPLAY,41.84324492087626,-71.4181263841581,100.0,387 CHARLES ST PROVIDENCE,Joyce Card & Display Co 387 Charles St
153,"304 Lockwood St, Providence, RI",MUTUAL ENGINEERING SERVICE CO INC,"['cd1978/entry/1978_Page_71 (2)_67.png', 'cd1978/entry/1978_Page_71 (2)_68.png', 'cd1978/entry/1978_Page_71 (2)_69.png']",100.0,*AIR CONDITIONING CONTRACTORS,AIR CONDITIONING CONTRACTORS,41.81431048072001,-71.41868554479599,100.0,304 LOCKWOOD ST PROVIDENCE,"MUTUAL ENGINEERING SERVICE CO INC 304 Lockwood St (02907), Tel 351-3900"
154,"663 Charles St, Providence, RI",Acme Heating & Air Conditioning Supply Co Inc,"['cd1978/entry/1978_Page_71 (2)_74.png', 'cd1978/entry/1978_Page_71 (2)_75.png']",100.0,AIR CONDITIONING EQUIPMENT AND SUPPLIES—SALES AND SERVICE,AIR CONDITIONING EQUIPMENT AND SUPPLIES—SALES AND SERVICE,41.85475304678804,-71.42058381541344,100.0,663 CHARLES ST PROVIDENCE,Acme Heating & Air Conditioning Supply Co Inc 663 Charles St
155,"343 Broad St, Providence, RI",Lutz Engineering Co Inc,['cd1978/entry/1978_Page_71 (2)_76.png'],100.0,AIR CONDITIONING EQUIPMENT AND SUPPLIES—SALES AND SERVICE,AIR CONDITIONING EQUIPMENT AND SUPPLIES—SALES AND SERVICE,41.813943765451505,-71.42150431438864,100.0,343 BROAD ST PROVIDENCE,Lutz Engineering Co Inc 343 Broad St
156,"17 Exchange St, Providence, RI",Moran Air Cargo,['cd1978/entry/1978_Page_71 (3)_2.png'],100.0,AIR FREIGHT AND EXPRESS,AIR FREIGHT AND EXPRESS,41.82532999487296,-71.41059768489507,100.0,17 EXCHANGE ST PROVIDENCE,Moran Air Cargo 17 Exchange St Rm 200
157,"23 Bassett St, Providence, RI",Acme Alloy Co,['cd1978/entry/1978_Page_71 (3)_10.png'],100.0,ALLOYS,ALLOYS,41.87010126883776,-71.42763185014499,100.0,23 BASSETT ST PROVIDENCE,Acme Alloy Co 23 Bassett St
158,"290 Westminster St, Providence, RI",Classical Alterations,"['cd1978/entry/1978_Page_71 (3)_12.png', 'cd1978/entry/1978_Page_71 (3)_13.png']",100.0,ALTERATION SHOPS,ALTERATION SHOPS,41.82214576620253,-71.41353258105191,100.0,290 WESTMINSTER ST PROVIDENCE,Classical Alterations 290 Westminster St Rm 708
159,"607 Admiral St, Providence, RI",Connie's Alteration Shop,['cd1978/entry/1978_Page_71 (3)_14.png'],100.0,ALTERATION SHOPS,ALTERATION SHOPS,41.84855839325288,-71.4371934204011,100.0,607 ADMIRAL ST PROVIDENCE,"""Connie's Alteration Shop 607 Admiral St"""
160,"334 Westminster St, Providence, RI",Miss Julie Alterations,"['cd1978/entry/1978_Page_71 (3)_15.png', 'cd1978/entry/1978_Page_71 (3)_16.png']",100.0,ALTERATION SHOPS,ALTERATION SHOPS,41.821761337546285,-71.41410007166016,100.0,334 WESTMINSTER ST PROVIDENCE,Miss Julie Alterations 334 Westminster St Rm 416
161,"292 Academy Ave, Providence, RI",Mount Pleasant Aluminum Prods Inc,"['cd1978/entry/1978_Page_71 (3)_19.png', 'cd1978/entry/1978_Page_71 (3)_20.png']",100.0,ALUMINUM PRODUCTS DEALERS,ALUMINUM PRODUCTS DEALERS,41.83280288228465,-71.44455733242506,100.0,292 ACADEMY AVE PROVIDENCE,Mount Pleasant Aluminum Prods Inc 292 Academy Av
162,"161 Messer St, Providence, RI",National Exteriors Inc,['cd1978/entry/1978_Page_71 (3)_21.png'],100.0,ALUMINUM PRODUCTS DEALERS,ALUMINUM PRODUCTS DEALERS,41.8109844722108,-71.43549969745683,100.0,161 MESSER ST PROVIDENCE,National Exteriors Inc 161 Messer St
163,"43 Troy St, Providence, RI",Built Rite Aluminum Products,['cd1978/entry/1978_Page_71 (3)_24.png'],100.0,ALUMINUM PRODUCTS MFRS,ALUMINUM PRODUCTS MFRS,41.81534749039849,-71.44160556340452,100.0,43 TROY ST PROVIDENCE,Built Rite Aluminum Products 43 Troy St
164,"1 Weybosset St, Providence, RI",Reynolds Metals Development Corp,"['cd1978/entry/1978_Page_71 (3)_25.png', 'cd1978/entry/1978_Page_71 (3)_26.png']",100.0,ALUMINUM PRODUCTS MFRS,ALUMINUM PRODUCTS MFRS,41.82483804671974,-71.40996771306037,80.0,1 WEYBOSSET ST PROVIDENCE,Reynolds Metals Development Corp 1 Weybosset Hill 7th Fl
