,Header,Text,File_List,clean_header,score,matched
137,ADVERTISING AGENCIES,Duffy & Shanley Inc 1 Jackson Walkway Suite 16,"['cd1978/entry/1978_Page_71 (1)_71.png', 'cd1978/entry/1978_Page_71 (1)_72.png']",ADVERTISING AGENCIES,100.0,True
138,ADVERTISING AGENCIES,Fern Hanaway Inc 270 Elmwood Av,['cd1978/entry/1978_Page_71 (1)_73.png'],ADVERTISING AGENCIES,100.0,True
139,ADVERTISING AGENCIES,Finelli Raymond Associates 12 Thomas St,['cd1978/entry/1978_Page_71 (1)_74.png'],ADVERTISING AGENCIES,100.0,True
140,ADVERTISING AGENCIES,Friendson Associates 56 Pine St 5th Fl,['cd1978/entry/1978_Page_71 (1)_75.png'],ADVERTISING AGENCIES,100.0,True
141,ADVERTISING AGENCIES,Goldsmith Tregar Co 274 Weybosset St Rm 601,"['cd1978/entry/1978_Page_71 (1)_76.png', 'cd1978/entry/1978_Page_71 (1)_77.png']",ADVERTISING AGENCIES,100.0,True
142,ADVERTISING AGENCIES,Goodchild & Eidson Inc 111 Westminster St Rm 1812,"['cd1978/entry/1978_Page_71 (1)_78.png', 'cd1978/entry/1978_Page_71 (1)_79.png']",ADVERTISING AGENCIES,100.0,True
143,ADVERTISING AGENCIES,Herr J Robt Associates Inc 81 S Angell St,['cd1978/entry/1978_Page_71 (1)_80.png'],ADVERTISING AGENCIES,100.0,True
144,ADVERTISING AGENCIES,"HORTON CHURCH & GOFF INC 800 Turks Head Bldg, 76 Westminster St (02903), Tel 421-4901","['cd1978/entry/1978_Page_71 (1)_81.png', 'cd1978/entry/1978_Page_71 (1)_82.png', 'cd1978/entry/1978_Page_71 (1)_83.png']",ADVERTISING AGENCIES,100.0,True
145,ADVERTISING AGENCIES,Jones D V Associates 290 Westminster St Rm 501,"['cd1978/entry/1978_Page_71 (1)_84.png', 'cd1978/entry/1978_Page_71 (1)_85.png']",ADVERTISING AGENCIES,100.0,True
146,ADVERTISING AGENCIES,King J Howard Inc 220 Howard Bldg,['cd1978/entry/1978_Page_71 (1)_86.png'],ADVERTISING AGENCIES,100.0,True
147,ADVERTISING AGENCIES—CONTD,Lawrence & Brooks Inc 12 Sheldon St,['cd1978/entry/1978_Page_71 (2)_2.png'],ADVERTISING AGENCIES,100.0,True
148,ADVERTISING AGENCIES—CONTD,Lorimer John A 36 Kennedy Plaza Rm 415,['cd1978/entry/1978_Page_71 (2)_3.png'],ADVERTISING AGENCIES,100.0,True
149,ADVERTISING AGENCIES—CONTD,"MAXFIELD JOSEPH CO 10 Dorrance St, Rm 540 (02903) Tel 421-4456 (See Index To Advertisers)","['cd1978/entry/1978_Page_71 (2)_4.png', 'cd1978/entry/1978_Page_71 (2)_5.png', 'cd1978/entry/1978_Page_71 (2)_6.png']",ADVERTISING AGENCIES,100.0,True
150,ADVERTISING AGENCIES—CONTD,Mc Cabe Frank & Associates Inc 40 Fountain St Rm 801,"['cd1978/entry/1978_Page_71 (2)_7.png', 'cd1978/entry/1978_Page_71 (2)_8.png']",ADVERTISING AGENCIES,100.0,True
151,ADVERTISING AGENCIES—CONTD,Old Colony Advertising Co 566 S Main St,['cd1978/entry/1978_Page_71 (2)_9.png'],ADVERTISING AGENCIES,100.0,True
152,ADVERTISING AGENCIES—CONTD,Patterson George Co Inc Rm434 Howard Bldg,['cd1978/entry/1978_Page_71 (2)_10.png'],ADVERTISING AGENCIES,100.0,True
153,ADVERTISING AGENCIES—CONTD,Plum Nelly Co 141 Colonial Rd,['cd1978/entry/1978_Page_71 (2)_11.png'],ADVERTISING AGENCIES,100.0,True
154,ADVERTISING AGENCIES—CONTD,Project One Inc 212 Union St Rm 303,['cd1978/entry/1978_Page_71 (2)_12.png'],ADVERTISING AGENCIES,100.0,True
155,ADVERTISING AGENCIES—CONTD,R I Transit Advertising Inc 58 Weybosset St Rm 704,"['cd1978/entry/1978_Page_71 (2)_13.png', 'cd1978/entry/1978_Page_71 (2)_14.png']",ADVERTISING AGENCIES,100.0,True
156,ADVERTISING AGENCIES—CONTD,R J La Chance Inc 76 Westminster St Rm 507,['cd1978/entry/1978_Page_71 (2)_15.png'],ADVERTISING AGENCIES,100.0,True
157,ADVERTISING AGENCIES—CONTD,R K P Associates 42 10th St,['cd1978/entry/1978_Page_71 (2)_16.png'],ADVERTISING AGENCIES,100.0,True
158,ADVERTISING AGENCIES—CONTD,Rhode Island Transit Advertising Inc 220 India St,"['cd1978/entry/1978_Page_71 (2)_17.png', 'cd1978/entry/1978_Page_71 (2)_18.png']",ADVERTISING AGENCIES,100.0,True
159,ADVERTISING AGENCIES—CONTD,Rockwell Associates 146 Westminster St Rm 214,"['cd1978/entry/1978_Page_71 (2)_19.png', 'cd1978/entry/1978_Page_71 (2)_20.png']",ADVERTISING AGENCIES,100.0,True
160,ADVERTISING AGENCIES—CONTD,Ross-Simons Advertising Co 290 Westminster St Rm 712,"['cd1978/entry/1978_Page_71 (2)_21.png', 'cd1978/entry/1978_Page_71 (2)_22.png']",ADVERTISING AGENCIES,100.0,True
161,ADVERTISING AGENCIES—CONTD,Schift Arthur D Advertising 357 Westminster St Rm 306,"['cd1978/entry/1978_Page_71 (2)_23.png', 'cd1978/entry/1978_Page_71 (2)_24.png']",ADVERTISING AGENCIES,100.0,True
162,ADVERTISING AGENCIES—CONTD,Spencer Bennett Nowak Inc 70 Harborside Dr,['cd1978/entry/1978_Page_71 (2)_25.png'],ADVERTISING AGENCIES,100.0,True
163,ADVERTISING AGENCIES—CONTD,Spencer Sheldon Associates Inc 189 Governor St Rm 202,"['cd1978/entry/1978_Page_71 (2)_26.png', 'cd1978/entry/1978_Page_71 (2)_27.png']",ADVERTISING AGENCIES,100.0,True
164,ADVERTISING AGENCIES—CONTD,Stauch Vetromile Gilmore Inc 49 Weybosset St Rm 40,"['cd1978/entry/1978_Page_71 (2)_28.png', 'cd1978/entry/1978_Page_71 (2)_29.png']",ADVERTISING AGENCIES,100.0,True
165,ADVERTISING AGENCIES—CONTD,Streiker & Co 296 Benefit St,['cd1978/entry/1978_Page_71 (2)_30.png'],ADVERTISING AGENCIES,100.0,True
166,ADVERTISING AGENCIES—CONTD,Syneyenn Advertising 2247 Mineral Spring Av(N Prov),"['cd1978/entry/1978_Page_71 (2)_31.png', 'cd1978/entry/1978_Page_71 (2)_32.png']",ADVERTISING AGENCIES,100.0,True
167,ADVERTISING AGENCIES—CONTD,T & T Advertising 58 Weybosset St Rm 704,['cd1978/entry/1978_Page_71 (2)_33.png'],ADVERTISING AGENCIES,100.0,True
168,ADVERTISING AGENCIES—CONTD,Thorndike Associates Inc 58 Weybosset St Rm 704,"['cd1978/entry/1978_Page_71 (2)_34.png', 'cd1978/entry/1978_Page_71 (2)_35.png']",ADVERTISING AGENCIES,100.0,True
169,ADVERTISING AGENCIES—CONTD,Today Inc Rear 339 Eddy St,['cd1978/entry/1978_Page_71 (2)_36.png'],ADVERTISING AGENCIES,100.0,True
170,ADVERTISING AGENCIES—CONTD,Toole Philip B Inc 76 Westminster St Rm 1312,"['cd1978/entry/1978_Page_71 (2)_37.png', 'cd1978/entry/1978_Page_71 (2)_38.png']",ADVERTISING AGENCIES,100.0,True
171,ADVERTISING AGENCIES—CONTD,Williams Co The 108 Waterman St Apt la,['cd1978/entry/1978_Page_71 (2)_39.png'],ADVERTISING AGENCIES,100.0,True
172,ADVERTISING—DIRECT MAIL,Baker W F Co Inc 36 Kennedy Plaza Rm 206,['cd1978/entry/1978_Page_71 (2)_42.png'],ADVERTISING—DIRECT MAIL,70.5,False
173,ADVERTISING—DIRECT MAIL,Giannini P Inc 56 Pine St 5th Fi,['cd1978/entry/1978_Page_71 (2)_43.png'],ADVERTISING—DIRECT MAIL,70.5,False
174,ADVERTISING—OUTDOOR,Standish Johnson Co 220 India St,['cd1978/entry/1978_Page_71 (2)_45.png'],Advertising-Outdoor,100.0,True
175,ADVERTISING—OUTDOOR,Such Co 220 India St,['cd1978/entry/1978_Page_71 (2)_46.png'],Advertising-Outdoor,100.0,True
176,ADVERTISING REPRESENTATIVES— NEWSPAPER AND MAGAZINE,Fitzgerald-Toole & Co Inc 274 Weybosset St 3d Fl Rm 301,"['cd1978/entry/1978_Page_71 (2)_51.png', 'cd1978/entry/1978_Page_71 (2)_52.png']",ADVERTISING REPRESENTATIVES— NEWSPAPER AND MAGAZINE,61.5,False
177,ADVERTISING REPRESENTATIVES— NEWSPAPER AND MAGAZINE,Mc Carthy J P Co Inc 274 Weybosset St Rm 301,"['cd1978/entry/1978_Page_71 (2)_53.png', 'cd1978/entry/1978_Page_71 (2)_54.png']",ADVERTISING REPRESENTATIVES— NEWSPAPER AND MAGAZINE,61.5,False
178,ADVERTISING SPECIALTIES,Adventure Specialties Inc 62 Sprague St,['cd1978/entry/1978_Page_71 (2)_56.png'],ADVERTISING SPECIALTIES,79.0,False
179,ADVERTISING SPECIALTIES,Embassy Mfg Inc 289 Oak St,['cd1978/entry/1978_Page_71 (2)_57.png'],ADVERTISING SPECIALTIES,79.0,False
180,ADVERTISING SPECIALTIES,Marquardt-Hudes Inc 141 Carolina Av,['cd1978/entry/1978_Page_71 (2)_58.png'],ADVERTISING SPECIALTIES,79.0,False
181,ADVERTISING SPECIALTIES,Precious Products Corp 295 Harris Av 2nd FI,['cd1978/entry/1978_Page_71 (2)_59.png'],ADVERTISING SPECIALTIES,79.0,False
182,ADVERTISING—WINDOW DISPLAY,Joyce Card & Display Co 387 Charles St,['cd1978/entry/1978_Page_71 (2)_62.png'],ADVERTISING—WINDOW DISPLAY,82.5,False
183,*AIR CONDITIONING CONTRACTORS,"HEVAC ENGINEERING CORP 185 Front St (Pawtucket; 02861), Tel 723-5950","['cd1978/entry/1978_Page_71 (2)_65.png', 'cd1978/entry/1978_Page_71 (2)_66.png']",AIR CONDITIONING CONTRACTORS,82.0,False
184,*AIR CONDITIONING CONTRACTORS,"MUTUAL ENGINEERING SERVICE CO INC 304 Lockwood St (02907), Tel 351-3900","['cd1978/entry/1978_Page_71 (2)_67.png', 'cd1978/entry/1978_Page_71 (2)_68.png', 'cd1978/entry/1978_Page_71 (2)_69.png']",AIR CONDITIONING CONTRACTORS,82.0,False
185,AIR CONDITIONING EQUIPMENT AND SUPPLIES—SALES AND SERVICE,Acme Heating & Air Conditioning Supply Co Inc 663 Charles St,"['cd1978/entry/1978_Page_71 (2)_74.png', 'cd1978/entry/1978_Page_71 (2)_75.png']",AIR CONDITIONING EQUIPMENT AND SUPPLIES—SALES AND SERVICE,73.0,False
186,AIR CONDITIONING EQUIPMENT AND SUPPLIES—SALES AND SERVICE,Lutz Engineering Co Inc 343 Broad St,['cd1978/entry/1978_Page_71 (2)_76.png'],AIR CONDITIONING EQUIPMENT AND SUPPLIES—SALES AND SERVICE,73.0,False
187,AIR FREIGHT AND EXPRESS,Moran Air Cargo 17 Exchange St Rm 200,['cd1978/entry/1978_Page_71 (3)_2.png'],AIR FREIGHT AND EXPRESS,61.5,False
188,AIR LINE COMPANIES,American Airlines Howard Bldg,['cd1978/entry/1978_Page_71 (3)_4.png'],AIR LINE COMPANIES,100.0,True
189,AIRCRAFT CHARTER AND RENTAL SERVICE,De Hauilland Aircraft Leasing Co 32 Westminster St Rm 600,"['cd1978/entry/1978_Page_71 (3)_7.png', 'cd1978/entry/1978_Page_71 (3)_8.png']",AIRCRAFT CHARTER AND RENTAL SERVICE,66.5,False
190,ALLOYS,Acme Alloy Co 23 Bassett St,['cd1978/entry/1978_Page_71 (3)_10.png'],ALLOYS,66.5,False
191,ALTERATION SHOPS,Classical Alterations 290 Westminster St Rm 708,"['cd1978/entry/1978_Page_71 (3)_12.png', 'cd1978/entry/1978_Page_71 (3)_13.png']",ALTERATION SHOPS,100.0,True
192,ALTERATION SHOPS,Connie's Alteration Shop 607 Admiral St,['cd1978/entry/1978_Page_71 (3)_14.png'],ALTERATION SHOPS,100.0,True
193,ALTERATION SHOPS,Miss Julie Alterations 334 Westminster St Rm 416,"['cd1978/entry/1978_Page_71 (3)_15.png', 'cd1978/entry/1978_Page_71 (3)_16.png']",ALTERATION SHOPS,100.0,True
194,ALUMINUM PRODUCTS DEALERS,Mount Pleasant Aluminum Prods Inc 292 Academy Av,"['cd1978/entry/1978_Page_71 (3)_19.png', 'cd1978/entry/1978_Page_71 (3)_20.png']",ALUMINUM PRODUCTS DEALERS,100.0,True
195,ALUMINUM PRODUCTS DEALERS,National Exteriors Inc 161 Messer St,['cd1978/entry/1978_Page_71 (3)_21.png'],ALUMINUM PRODUCTS DEALERS,100.0,True
196,ALUMINUM PRODUCTS MFRS,Built Rite Aluminum Products 43 Troy St,['cd1978/entry/1978_Page_71 (3)_24.png'],ALUMINUM PRODUCTS MFRS,83.5,False
197,ALUMINUM PRODUCTS MFRS,Reynolds Metals Development Corp 1 Weybosset Hill 7th Fl,"['cd1978/entry/1978_Page_71 (3)_25.png', 'cd1978/entry/1978_Page_71 (3)_26.png']",ALUMINUM PRODUCTS MFRS,83.5,False
198,AMBULANCE SERVICE,"ALLSTATE AMBULANCE SERVICE INC 57 Budlong Rd (Cranston; 02920), Tel 944-4350 Branch Office: 7 Turner St, Warren, R I (02885), Tel 944-4350","['cd1978/entry/1978_Page_71 (3)_28.png', 'cd1978/entry/1978_Page_71 (3)_29.png', 'cd1978/entry/1978_Page_71 (3)_30.png', 'cd1978/entry/1978_Page_71 (3)_31.png']",AMBULANCE SERVICE,79.0,False
199,AMBULANCE SERVICE,"EAST PROVIDENCE AMBULANCE CO 156 Warren Av (02914), Tel 434-3500","['cd1978/entry/1978_Page_71 (3)_32.png', 'cd1978/entry/1978_Page_71 (3)_33.png']",AMBULANCE SERVICE,79.0,False
200,AMUSEMENT COMPANIES,Games People Play 272 Thayer St,['cd1978/entry/1978_Page_71 (3)_35.png'],Amusement Companies,100.0,True
201,AMUSEMENT MACHINES— COIN OPERATED,,['cd1978/entry/1978_Page_71 (3)_38.png'],AMUSEMENT MACHINES— COIN OPERATED,68.5,False
202,AMUSEMENT MACHINES— COIN OPERATED,Alexion Chris Music 189 High Service Av (N Prov) .,"['cd1978/entry/1978_Page_71 (3)_39.png', 'cd1978/entry/1978_Page_71 (3)_40.png']",AMUSEMENT MACHINES— COIN OPERATED,68.5,False
203,AMUSEMENT PLACES,Amaserama 239 Wickenden St,['cd1978/entry/1978_Page_71 (3)_42.png'],AMUSEMENT PLACES,100.0,True
204,AMUSEMENT PLACES,Cranston Ice Bow] 50 Harborside Dr,['cd1978/entry/1978_Page_71 (3)_43.png'],AMUSEMENT PLACES,100.0,True
205,AMUSEMENT PLACES,Mount Pleasant Stadium 2 Rialto St,['cd1978/entry/1978_Page_71 (3)_44.png'],AMUSEMENT PLACES,100.0,True
206,AMUSEMENT PLACES,Parente Amusement Co 44 Mc Arthur Dr (N Prov),"['cd1978/entry/1978_Page_71 (3)_45.png', 'cd1978/entry/1978_Page_71 (3)_46.png']",AMUSEMENT PLACES,100.0,True
207,AMUSEMENT PLACES,Providence Hockey Club Inc 1 La Salle Sq,['cd1978/entry/1978_Page_71 (3)_47.png'],AMUSEMENT PLACES,100.0,True
208,AMUSEMENT PLACES,Trigg’s Golf Course 1533 Chalkstone Av,['cd1978/entry/1978_Page_71 (3)_48.png'],AMUSEMENT PLACES,100.0,True
209,ANIMAL HOSPITALS,Belinsky Animal Hospital Inc 1177 Elmwood Av,"['cd1978/entry/1978_Page_71 (3)_50.png', 'cd1978/entry/1978_Page_71 (3)_51.png']",HOSPITALS,86.0,True
210,ANODIZING,Sta-Brite Inc 187 Public St,['cd1978/entry/1978_Page_71 (3)_53.png'],ANODIZING,100.0,True
211,ANODIZING,Swiss Anodizing Corp 60 Curtis St,['cd1978/entry/1978_Page_71 (3)_54.png'],ANODIZING,100.0,True
212,*ANSWERING SERVICE,"BUSINESS SECRETARIAL EXCHANGE INC 915 Industrial Bank Bldg 111 Westminster St (02903), Tel 421-0154 (See Index To Advertisers)","['cd1978/entry/1978_Page_71 (3)_56.png', 'cd1978/entry/1978_Page_71 (3)_57.png', 'cd1978/entry/1978_Page_71 (3)_58.png', 'cd1978/entry/1978_Page_71 (3)_59.png']",TELEPHONE ANSWERING SERVICE,88.5,True
213,*ANSWERING SERVICE,"CAPITOL ANSWERING SERVICE 1414 Atwood Av (Johnston; 02919), Tels 521-5387 And 781-3848 (See Ind> Advertisers)","['cd1978/entry/1978_Page_71 (3)_60.png', 'cd1978/entry/1978_Page_71 (3)_61.png', 'cd1978/entry/1978_Page_71 (3)_62.png', 'cd1978/entry/1978_Page_71 (3)_63.png']",TELEPHONE ANSWERING SERVICE,88.5,True
214,ANTIQUES—DEALERS AND RESTORERS,Alien Beatrice Brabyn 130 Westminster St Rm 39,"['cd1978/entry/1978_Page_72 (1)_3.png', 'cd1978/entry/1978_Page_72 (1)_4.png']",ANTIQUES-DEALERS AND RESTORERS,100.0,True
215,ANTIQUES—DEALERS AND RESTORERS,Antique Corner 170 Wayland Av,['cd1978/entry/1978_Page_72 (1)_5.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
216,ANTIQUES—DEALERS AND RESTORERS,Antiques Unlimited 1039 Westminster St,['cd1978/entry/1978_Page_72 (1)_6.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
217,ANTIQUES—DEALERS AND RESTORERS,Artiques & Antiques 424 Wickenden St,['cd1978/entry/1978_Page_72 (1)_7.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
218,ANTIQUES—DEALERS AND RESTORERS,B & M Antique Shop 112 Reservoir Av,['cd1978/entry/1978_Page_72 (1)_8.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
219,ANTIQUES—DEALERS AND RESTORERS,Baker Cynthia D Mrs 85 Arnold St,['cd1978/entry/1978_Page_72 (1)_9.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
220,ANTIQUES—DEALERS AND RESTORERS,Cipolla & Gama 130 Westminster St Rm 61,['cd1978/entry/1978_Page_72 (1)_10.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
221,ANTIQUES—DEALERS AND RESTORERS,Enterprise Two Antiques 1407 Broad St,['cd1978/entry/1978_Page_72 (1)_11.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
222,ANTIQUES—DEALERS AND RESTORERS,Esmeralda 257 Thayer St,['cd1978/entry/1978_Page_72 (1)_12.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
223,ANTIQUES—DEALERS AND RESTORERS,Horn Of Plenty Antiques The Weybosset St 4th Fl,"['cd1978/entry/1978_Page_72 (1)_13.png', 'cd1978/entry/1978_Page_72 (1)_14.png']",ANTIQUES-DEALERS AND RESTORERS,100.0,True
224,ANTIQUES—DEALERS AND RESTORERS,Joyner’s Cy Antique Gallery 1025 Eddy St,['cd1978/entry/1978_Page_72 (1)_15.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
225,ANTIQUES—DEALERS AND RESTORERS,King Alice Y Associates 125 Benefit St,['cd1978/entry/1978_Page_72 (1)_16.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
226,ANTIQUES—DEALERS AND RESTORERS,King's Ranson Antiques 771 Hope St,['cd1978/entry/1978_Page_72 (1)_17.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
227,ANTIQUES—DEALERS AND RESTORERS,Kopecky Joan A 654 Plainfield St,['cd1978/entry/1978_Page_72 (1)_18.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
228,ANTIQUES—DEALERS AND RESTORERS,Lafleur Steven H 15 Exeter St,['cd1978/entry/1978_Page_72 (1)_19.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
229,ANTIQUES—DEALERS AND RESTORERS,Little Shop The 130 Westminster St Rm 11,['cd1978/entry/1978_Page_72 (1)_20.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
230,ANTIQUES—DEALERS AND RESTORERS,Old Vic-Antique Etc 167 Benefit St,['cd1978/entry/1978_Page_72 (1)_21.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
231,ANTIQUES—DEALERS AND RESTORERS,Patty’s Antiques 1470 Broad St,['cd1978/entry/1978_Page_72 (1)_22.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
232,ANTIQUES—DEALERS AND RESTORERS,Phebe's Sampler 130 Westminster St Rm 32,['cd1978/entry/1978_Page_72 (1)_23.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
233,ANTIQUES—DEALERS AND RESTORERS,Pre-Ample Antiques 738 Hope St,['cd1978/entry/1978_Page_72 (1)_24.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
234,ANTIQUES—DEALERS AND RESTORERS,Scrooge & Marley 271 Thayer St,['cd1978/entry/1978_Page_72 (1)_25.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
235,ANTIQUES—DEALERS AND RESTORERS,Unusual Antiques 149 Camp St,['cd1978/entry/1978_Page_72 (1)_26.png'],ANTIQUES-DEALERS AND RESTORERS,100.0,True
236,APARTMENTS AND TOWN HOUSES,Abbruzzi Apartment House 545. Potters Av,['cd1978/entry/1978_Page_72 (1)_29.png'],APARTMENTS AND TOWN HOUSES,100.0,True
237,APARTMENTS AND TOWN HOUSES,Aberdeen Apartments 134 Benefit St,['cd1978/entry/1978_Page_72 (1)_30.png'],APARTMENTS AND TOWN HOUSES,100.0,True
238,APARTMENTS AND TOWN HOUSES,Alberanne Apartments 94 Medway St,['cd1978/entry/1978_Page_72 (1)_31.png'],APARTMENTS AND TOWN HOUSES,100.0,True
239,APARTMENTS AND TOWN HOUSES,Alden The Apts 88 Taft Av,['cd1978/entry/1978_Page_72 (1)_32.png'],APARTMENTS AND TOWN HOUSES,100.0,True
240,APARTMENTS AND TOWN HOUSES,Alumni East Apartments 9-11 Alumni Av,['cd1978/entry/1978_Page_72 (1)_33.png'],APARTMENTS AND TOWN HOUSES,100.0,True
241,APARTMENTS AND TOWN HOUSES,Angell Apartments 201 Angell St,['cd1978/entry/1978_Page_72 (1)_34.png'],APARTMENTS AND TOWN HOUSES,100.0,True
242,APARTMENTS AND TOWN HOUSES,Annex The 695 Westminster St,['cd1978/entry/1978_Page_72 (1)_35.png'],APARTMENTS AND TOWN HOUSES,100.0,True
243,APARTMENTS AND TOWN HOUSES,Arches The 33% Elmwood Av,['cd1978/entry/1978_Page_72 (1)_36.png'],APARTMENTS AND TOWN HOUSES,100.0,True
244,APARTMENTS AND TOWN HOUSES,Armand Apartments 454 Broadway,['cd1978/entry/1978_Page_72 (1)_37.png'],APARTMENTS AND TOWN HOUSES,100.0,True
245,APARTMENTS AND TOWN HOUSES,Armen Realty 430 Pine St,['cd1978/entry/1978_Page_72 (1)_38.png'],APARTMENTS AND TOWN HOUSES,100.0,True
246,APARTMENTS AND TOWN HOUSES,Aster Arms Apartments 50 Jewett St,['cd1978/entry/1978_Page_72 (1)_39.png'],APARTMENTS AND TOWN HOUSES,100.0,True
247,APARTMENTS AND TOWN HOUSES,Athenaeum Row 257 Benefit St,['cd1978/entry/1978_Page_72 (1)_40.png'],APARTMENTS AND TOWN HOUSES,100.0,True
248,APARTMENTS AND TOWN HOUSES,Bannigan Court Apartments 209 Medway St,['cd1978/entry/1978_Page_72 (1)_41.png'],APARTMENTS AND TOWN HOUSES,100.0,True
249,APARTMENTS AND TOWN HOUSES,Barbara Apartments Inc 34 Mawney St,['cd1978/entry/1978_Page_72 (1)_42.png'],APARTMENTS AND TOWN HOUSES,100.0,True
250,APARTMENTS AND TOWN HOUSES,Barclay Apartments 131 Broadway,['cd1978/entry/1978_Page_72 (1)_43.png'],APARTMENTS AND TOWN HOUSES,100.0,True
251,APARTMENTS AND TOWN HOUSES,Beckmor Apartments 1252 Douglas Av (N Prov),"['cd1978/entry/1978_Page_72 (1)_44.png', 'cd1978/entry/1978_Page_72 (1)_45.png']",APARTMENTS AND TOWN HOUSES,100.0,True
252,APARTMENTS AND TOWN HOUSES,Bellini Apts 347 Pine St,['cd1978/entry/1978_Page_72 (1)_46.png'],APARTMENTS AND TOWN HOUSES,100.0,True
253,APARTMENTS AND TOWN HOUSES,Bess Apartments 40 Sessions St,['cd1978/entry/1978_Page_72 (1)_47.png'],APARTMENTS AND TOWN HOUSES,100.0,True
254,APARTMENTS AND TOWN HOUSES,Beverly Court Apartments 381 Ives St,['cd1978/entry/1978_Page_72 (1)_48.png'],APARTMENTS AND TOWN HOUSES,100.0,True
255,APARTMENTS AND TOWN HOUSES,Bilodeau Albert W 458 Pine St,['cd1978/entry/1978_Page_72 (1)_49.png'],APARTMENTS AND TOWN HOUSES,100.0,True
256,APARTMENTS AND TOWN HOUSES,Blackstone Apartments 522 Broad St,['cd1978/entry/1978_Page_72 (1)_50.png'],APARTMENTS AND TOWN HOUSES,100.0,True
257,APARTMENTS AND TOWN HOUSES,Blazar Sydney S 178 Ives St,['cd1978/entry/1978_Page_72 (1)_51.png'],APARTMENTS AND TOWN HOUSES,100.0,True
258,APARTMENTS AND TOWN HOUSES,Blazar Sydney S Apts 110 Benefit St,['cd1978/entry/1978_Page_72 (1)_52.png'],APARTMENTS AND TOWN HOUSES,100.0,True
259,APARTMENTS AND TOWN HOUSES,.Bomes Edw Apartments 246 Gano St,['cd1978/entry/1978_Page_72 (1)_53.png'],APARTMENTS AND TOWN HOUSES,100.0,True
260,APARTMENTS AND TOWN HOUSES,Bomes Edw Associates 250 Gano St,['cd1978/entry/1978_Page_72 (1)_54.png'],APARTMENTS AND TOWN HOUSES,100.0,True
261,APARTMENTS AND TOWN HOUSES,Bradford House The 100 Atwells Av,['cd1978/entry/1978_Page_72 (1)_55.png'],APARTMENTS AND TOWN HOUSES,100.0,True
262,APARTMENTS AND TOWN HOUSES,Bridgham Block 1195 Westminster St,['cd1978/entry/1978_Page_72 (1)_56.png'],APARTMENTS AND TOWN HOUSES,100.0,True
263,APARTMENTS AND TOWN HOUSES,Broadway Apartments 235 Broadway,['cd1978/entry/1978_Page_72 (1)_57.png'],APARTMENTS AND TOWN HOUSES,100.0,True
264,APARTMENTS AND TOWN HOUSES,Broadway Plaza 61 Gesler St,['cd1978/entry/1978_Page_72 (1)_58.png'],APARTMENTS AND TOWN HOUSES,100.0,True
265,APARTMENTS AND TOWN HOUSES,Bromley Realty Co 101 Medway St,['cd1978/entry/1978_Page_72 (1)_59.png'],APARTMENTS AND TOWN HOUSES,100.0,True
266,APARTMENTS AND TOWN HOUSES,Brook Village 2080 Smith St (N Prov),['cd1978/entry/1978_Page_72 (1)_60.png'],APARTMENTS AND TOWN HOUSES,100.0,True
267,APARTMENTS AND TOWN HOUSES,Brown Association For Cooperative Housing 166 Waterman St,"['cd1978/entry/1978_Page_72 (1)_61.png', 'cd1978/entry/1978_Page_72 (1)_62.png']",APARTMENTS AND TOWN HOUSES,100.0,True
268,APARTMENTS AND TOWN HOUSES,Brownell Apartments 57 Brownell St,['cd1978/entry/1978_Page_72 (1)_63.png'],APARTMENTS AND TOWN HOUSES,100.0,True
269,APARTMENTS AND TOWN HOUSES,Buena Vista Apartments 230 Butler Av,['cd1978/entry/1978_Page_72 (1)_64.png'],APARTMENTS AND TOWN HOUSES,100.0,True
270,APARTMENTS AND TOWN HOUSES,Businesemen's Guest House 120 Olney St,['cd1978/entry/1978_Page_72 (1)_65.png'],APARTMENTS AND TOWN HOUSES,100.0,True
271,APARTMENTS AND TOWN HOUSES,C & C Building 162 Clifford St,['cd1978/entry/1978_Page_72 (1)_66.png'],APARTMENTS AND TOWN HOUSES,100.0,True
272,APARTMENTS AND TOWN HOUSES,Cameo Apartments 1273 N Main St,['cd1978/entry/1978_Page_72 (1)_67.png'],APARTMENTS AND TOWN HOUSES,100.0,True
